Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
KO, The Coca-Cola Company, 195.22B,68, Consumer Goods, Beverages - Soft Drinks, C, A-, A-, D,18.96,3.74,5.24,9.92,59.5,24.1,25,60.8,48.8,10.2,38,7.76,5.68,16.2,134,-25.41,-20.08,-17.2,-20.6,-4.83,-3.3,-17.3,-18.1,3.7,0.44,70.8,0.7,-1.8,57.3,43.9,30.523918,42.9,0.81,-27.07,20.9,0.8, Apr 30 BMO
KR, The Kroger Co., 25.19B,75, Services, Grocery Stores, B+, C+, C+, B+,12.91,2.29,0.21,2.84,37.7,1.3,2.2,21.9,19.1,3.8,251.2,2.6,6.83,1.1,-16.9,2.07,10.26,26.15,9,32.77,4.2,8.8,23.1,2,0.2,82.5,0.7,-3.02,34.2,31.6,8.227848101,57.7,3.89,-12.38,55.94,0.8, Mar 05 BMO
KSS," ""Kohls Corporation""", 1.86B,56, Services, Department Stores, B+, B-, C+, F,3.22,0,0.09,0.33,4.91,3.5,5.5,39.2,12.7,4.7,-9.9,62.22,-7.47,0.1,1.8,-67.94,-76.16,-74.64,-77.02,-83.51,-42.2,-65.8,-74.7,24.08,-0.92,0,0.8,0.79,33.3,11.7,184.6153846,21.6,12.71,-84.84,-0.13,1.7, Mar 03 BMO
KSU, Kansas City Southern, 12.14B,69, Services, Railroads, A-, B+, C+, D,13.47,1.61,4.23,2.67,13.19,18.8,30.9,69.4,11.4,5.6,-8.9,14.15,13.91,5.1,-18.2,-23.72,-22.16,-4.41,-21,3.82,0.1,-17.6,-12.1,1.3,-0.69,95.4,0.5,-7.13,167.6,121,38.51239669,44.2,3.3,-31.1,32.51,1.5, Apr 17 BMO
L, Loews Corporation, 10.03B,64, Financial, Property & Casualty Insurance, A, C+, A-, F,11.44,0.77,0.67,0.51,16.08,6.2,11.4,0,4.8,1.1,54.6,-1.7,14.03,17.8,239.3,-31.59,-37.35,-32.11,-36.79,-31.16,-8.1,-27.6,-34.3,0.7,-0.48,67.9,53.72,-0.07,52,33.1,57.09969789,39.8,1.75,-42.53,14.62,0, May 11 BMO
LB, L Brands Inc., 2.93B,43, Services, Apparel Stores, B-, C, C-, F,4.72,0,0.23,0,9.7,4.5,8.8,36.2,-58.3,5.7,-25.7,24.19,-4.01,-3.5,-483.9,-58.32,-41.97,-44.08,-43.98,-62.38,-16.8,-41.4,-42.9,11.82,-3.23,74.9,0.1,0,22.2,10.1,119.8019802,36.8,9.15,-59.6,41.69,1.2, Feb 26 AMC
LDOS, Leidos Holdings Inc., 12.45B,75, Technology, Information Technology Services, B+, C+, B+, C,13.79,1.98,1.12,3.64,18.5,6,8.2,14,20.1,7.1,22,14.28,9.68,11.6,5.6,-21.1,-10.13,6.83,-9.46,39.18,0.5,-12.4,-2.7,1.5,2.06,79,0.6,-3.5,118.3,88.6,33.5214447,46.3,2.14,-30.21,38.38,1.2, Feb 18 BMO
LEG, Leggett & Platt Incorporated, 3.47B,63, Consumer Goods, Home Furnishings & Fixtures, A-, B-, B+, F,8.75,1.89,0.73,2.49,10.83,7,10.8,22.1,26.7,6.8,9.6,10.82,5.2,9.4,67.8,-40.24,-51.91,-37.89,-52.37,-43.17,-20.6,-40.9,-47,6.61,-6.12,76.7,1,-6.47,50.2,24.2,107.4380165,32.8,5.9,-59.03,3.06,1.7, May 04 AMC
LEN, Lennar Corporation, 10.68B,53, Industrial Goods, Residential Construction, B+, C+, C+, F,5.7,0.92,0.48,0.66,0,6.3,8.4,14.3,9.2,4.8,1.5,9.86,6.3,7.9,-12.1,-49.85,-40.12,-42.2,-40.1,-32.91,-19.1,-41.4,-39.7,1.5,-2.18,99.6,1.6,-7.1,52.4,33.4,56.88622754,33.3,4.63,-53.24,31.29,0, Mar 19 BMO
LH, Laboratory Corporation of America Holdings, 12.02B,60, Healthcare, Medical Laboratories & Research, A-, B-, B, F,9.06,2.04,1.04,1.49,11.51,7.1,11.5,28.1,11.3,4.7,-7.7,7.81,6.8,6,24.7,-39.33,-30.73,-29.45,-31.42,-25.96,-14.4,-30.7,-32.5,0,0.88,94.7,0.4,-12.43,199.2,116,71.72413793,36.5,1.65,-42.29,15.61,1.1, Feb 13 BMO
LIN, Linde plc, 90.82B,54, Basic Materials, Specialty Chemicals, C, B-, C, D+,18.15,3.5,3.22,1.79,147.67,8.1,10.4,41,4.6,2.6,-70.8,11.7,11.7,22,-86.4,-20.16,-22.14,-10.87,-22.93,-10.21,-2.6,-15.8,-17.9,2.3,-1.47,83.4,0.1,-1.2,226.8,164,38.29268293,42.3,1.05,-28.91,10.41,0.9, Feb 13 BMO
LKQ, LKQ Corporation, 5.93B,65, Consumer Goods, Auto Parts, A+, B-, B+, F,6.83,0.32,0.47,1.13,7.43,4.3,7.2,38.8,11.1,4.3,13.3,9.89,33.5,0.2,259.8,-37.56,-48.3,-38.57,-48.15,-37.55,-17.4,-37.7,-42.3,0,2.97,97,0.6,-1.91,37.6,18.5,103.2432432,35.5,4.79,-52.72,30.13,2.2, Feb 20 BMO
LLY, Eli Lilly and Company, 136.32B,82, Healthcare, Drug Manufacturers - Major, D+, A, A-, B+,18.4,2.46,6.11,49.54,97.86,37.3,22.5,78.8,295.8,21.6,54.1,13.78,11.56,8.5,28.7,1.28,7.54,32.88,8.18,11.91,4,1.5,15.1,2,2.48,81.7,12,-3,146.1,142.1,2.814919071,52.9,1.15,-5.58,37.75,1.2, Apr 23 BMO
LM, Legg Mason Inc., 4.29B,86, Financial, Asset Management, A-, B-, B-, A,13.09,1.81,1.48,1.12,13.2,7.9,14.4,85.7,6.2,2.9,-153.3,2.41,10.2,7,132.9,-1.84,34.29,33.85,36.31,70.44,2,7,24.2,3.2,-0.05,88.4,1.3,-26.72,48.9,48.9,0,60.1,7.8,-3.27,72.92,2.1, Apr 29 AMC
LMT, Lockheed Martin Corporation, 100.33B,74, Industrial Goods, Aerospace/Defense Products & Services, B-, B, A-, C,13.38,1.84,1.68,31.86,30.67,10.4,14.3,14,202,13,25.8,9.4,8.78,10.2,24.9,-11.96,-11.37,-6.4,-9.1,19.07,6,-8.9,-8.4,2.7,1.1,81.1,0.07,-20.41,443.8,353.9,25.40265612,50.2,1.06,-20.79,31.72,1.2, Apr 28 BMO
LNC, Lincoln National Corporation, 4.82B,53, Financial, Life Insurance, B+, C+, C+, F,2.22,0.55,0.28,0.24,0,5.1,7.6,0,4.8,0.3,-41.8,9.69,9.88,-4.3,24.1,-47.71,-60.62,-57.88,-60.13,-62.1,-8.5,-45.9,-57.7,6.8,-1.26,84.8,0.8,2.24,54,23.5,129.787234,37.1,2.58,-65.31,45.4,0, May 06 AMC
LNT, Alliant Energy Corporation, 11.53B,64, Utilities, Electric Utilities, C+, B, B, D+,18.16,3.56,3.16,2.17,0,15.3,21.3,93.9,11.4,3.4,7.5,6.87,5.65,0.8,27.6,-18.91,-12.51,-11.99,-14.25,0.84,-6.5,-16.8,-14.6,3.2,0.52,78.6,0.1,0,54.7,46.9,16.63113006,42.4,1.42,-25.15,19.81,0.4, Feb 20 AMC
LOW," ""Lowes Companies Inc.""", 63.37B,62, Services, Home Improvement Stores, B-, B, A-, F,11.2,0.96,0.88,31.99,52.54,5.9,8.8,31.8,165.6,10.5,92.9,16.36,15.8,2.4,165,-26.86,-31.21,-22.09,-30.81,-25.97,-2.1,-21.7,-24.6,2.6,-0.34,78.2,0.16,0.81,124.7,82.8,50.60386473,43.1,1.54,-35.2,36.87,1, Feb 26 BMO
LRCX, Lam Research Corporation, 34.65B,73, Technology, Semiconductor Equipment & Materials, A-, A-, B-, D-,11.24,1,3.63,7.25,20.61,21.7,25.2,45.2,42.9,16.8,-16.8,26.63,16.33,2.4,-2.3,-27.97,-25.96,-3.26,-24.57,15.16,-8.1,-22.6,-13.1,2,-0.1,90.2,0.4,-16.48,306.8,220.5,39.138322,41.5,2.66,-36.7,27.42,3.3, Apr 29 AMC
LUV, Southwest Airlines Co., 18.47B,61, Services, Regional Airlines, A, B+, C+, F,6.83,1.26,0.82,1.69,7.14,10.3,13.2,74.5,23.3,8.7,-2,198.25,5.95,0.5,-21.8,-32.88,-42.56,-39.47,-41.65,-40.44,-18.7,-35.7,-41.5,2.2,1.31,87.2,0.3,0,59.2,31.5,87.93650794,33.3,2.21,-48.12,4.7,0.7, Apr 23 BMO
LVS, Las Vegas Sands Corp., 35.33B,63, Services, Resorts & Casinos, B-, A-, B+, F,11.8,0,2.57,5.97,0,19.6,30.8,50.3,49.9,11.9,11.4,30.97,-1.75,1,14.7,-29.66,-43.12,-28.73,-41.67,-37.24,-15.2,-33.1,-36.9,7.85,1.09,40.9,21,0,71.2,40.2,77.11442786,33.5,4.81,-48.97,13.84,1.6, Apr 29 AMC
LW, Lamb Weston Holdings Inc., 7.49B,61, Consumer Goods, Food - Major Diversified, B-, B+, B+, F,15.25,1.91,1.9,36.14,18.24,12.9,17.9,26.9,873.6,15.8,36.5,-1.09,7.6,11.8,29.1,-43.38,-40.68,-32,-42.02,-31.76,-13.8,-36,-34,1.8,-3.61,88.8,0.6,-1.2,74.6,49.8,49.79919679,30.2,2.81,-47.84,28.62,1.7, Apr 01 BMO
LYB, LyondellBasell Industries N.V., 16.72B,54, Basic Materials, Specialty Chemicals, A-, B-, C, F,4.92,2.2,0.48,1.9,20.77,9.8,11.9,15.7,36.9,11.2,-20.3,14.04,2.17,-7.9,1.2,-38.96,-51.08,-45.6,-51.4,-49.3,-5.1,-31.7,-43.8,9.15,2.02,72,0.2,-0.29,74.5,45.9,62.30936819,38.6,2.17,-53.37,36.81,1.8, May 01 BMO
M," ""Macys Inc.""", 1.48B,54, Services, Department Stores, B+, B-, C, F,2.24,0,0.06,0.23,4.66,4,5.9,40.1,16.3,4.9,9.5,115.29,0,-4.2,-96.8,-64.85,-73.06,-69.62,-73.82,-81.92,-29.9,-60.3,-70,33.93,1.4,97.3,0.1,-18.1,11.9,4.4,170.4545455,27.1,31.82,-81.75,9.7,1.3, Feb 25 BMO
MA, Mastercard Incorporated, 252.41B,72, Financial, Credit Services, C-, A, A, D+,23.63,1.86,14.95,40.83,39.34,48.1,57.2,0,154.5,31.4,43.3,23.03,16.19,15.9,157.8,-20.99,-21.26,-9.68,-20,-0.02,-3.6,-18.4,-16.3,0.6,0.18,78,11.3,-0.86,317.8,238.8,33.08207705,43.2,0.95,-31.74,18.53,1.4, Apr 29 BMO
MAC, The Macerich Company, 791.90M,53, Financial, REIT - Retail, C+, B-, B+, F,17.55,35.31,0.85,0.27,0,10.3,5.5,60.3,3.5,1.1,62.1,10.42,0.21,-2.1,131.4,-76.45,-80.64,-82.93,-81.35,-88.48,-47.8,-71.4,-80.9,7.97,-2.06,0,0.4,74.24,23.5,5,370,19.6,24.16,-88.71,4.12,0, May 07 BMO
MAR, Marriott International Inc., 21.45B,44, Services, Lodging, C, B-, C, F,9.98,0,1.02,29.3,51.08,6.1,8.6,15.3,116.1,5.1,-27.9,34.12,-3.8,0.3,-17,-46.76,-58.41,-47.64,-58.4,-52.12,-28.8,-48.9,-54.5,3,0.13,63.6,1.2,-4.52,122,63,93.65079365,26.6,3.82,-61.5,26.84,0.5, Feb 26 AMC
MAS, Masco Corporation, 9.45B,56, Industrial Goods, General Building Materials, B, C+, C+, F,11.81,1.78,1.41,0,17.92,13.8,16.2,35.4,-600.3,16.9,7.4,13.35,8.4,1,-15.9,-26.95,-31.61,-19.31,-31.21,-16.62,-8.1,-22.8,-24.2,1.6,-0.06,98.1,0.5,-31.6,47.8,33,44.84848485,38,3.86,-35.27,19.84,1.8, Feb 11 BMO
MCD," ""McDonalds Corporation""", 122.84B,58, Services, Restaurants, C-, B+, B, D-,18.15,3.22,5.83,0,57.23,28.6,43,52.7,-79.9,13,4,13.73,6.31,3.6,16.2,-21.99,-19.57,-21.7,-18.27,-14.26,-2.6,-16.7,-20.9,3.1,-2.46,69.1,0.12,-1.26,213.5,161.5,32.19814241,43,1.22,-27.66,29.24,1, Apr 29 BMO
MCHP, Microchip Technology Incorporated, 17.01B,56, Technology, Semiconductor - Broad Line, B, B, C+, F,10.68,8.87,3.22,2.77,15.04,12.2,14.4,61.6,12,3.6,-52.4,11.63,2.9,-6.4,372.9,-30.32,-39.61,-28.23,-37.95,-28.04,-6.6,-27.8,-31.2,2.2,-0.26,0,2.19,-0.5,110.7,64.9,70.57010786,39.3,15.49,-43.09,20.43,0.9, May 05 AMC
MCK, McKesson Corporation, 21.86B,64, Services, Drugs Wholesale, B+, D+, B-, C,8.16,0,0.1,3.75,7.39,-0.4,0.3,5.3,-12.8,-1.5,93,7.08,8.28,5.3,-58.4,-15.15,-6.84,-1.44,-6.59,12.27,-3.8,-14,-12.1,1.2,-1.83,99.4,0.33,-3.28,168.8,129.2,30.6501548,44.5,25.64,-27.18,12.24,1, May 05 BMO
MCO," ""Moodys Corporation""", 39.43B,74, Services, Business Services, C, A, B+, C-,20.79,2.55,8.16,63.61,32.11,29.4,41.4,71.3,364.5,14.6,15.4,10.87,10.9,16.3,42.9,-23.32,-14.48,5.04,-12.93,11.01,2.8,-12.8,-6.5,1,1.43,96,0.3,-15.6,239.7,206.7,15.96516691,47.6,1.57,-27.3,27.19,1.9, Feb 12 BMO
MDLZ, Mondelez International Inc., 73.71B,71, Consumer Goods, Confectioners, B, B, B-, C,17.59,2.62,2.85,2.66,49.21,15,14.9,40,14.6,6,16.2,8.4,7.22,2.1,-1.3,-13.15,-7.27,-6.67,-8.53,1.31,4.1,-5.6,-6,2.2,-0.95,79.6,0.1,-67.24,61.3,50.3,21.86878728,50.8,0.97,-15.2,23.44,0.5, Apr 29 AMC
MDT, Medtronic plc, 118.09B,64, Healthcare, Medical Appliances & Equipment, B, B, B-, D,14.47,3.21,3.8,2.23,30.93,17.1,17.8,69.5,10.5,5.8,-13.1,6.28,6.86,2.3,52.5,-16.84,-24.8,-18.68,-24.06,-2.6,0.5,-15.7,-18.7,2.3,1.1,85.9,0.1,-13.8,103.7,86.1,20.44134727,44.4,0.82,-29.34,19.66,2.8, Feb 18 BMO
MET, MetLife Inc., 27.07B,59, Financial, Life Insurance, A, C+, C+, F,4.34,1.08,0.39,0.39,2.23,8.2,11.1,0,8.9,0.8,23.3,7.13,4.3,10,-71.5,-36,-45.66,-36.81,-44.97,-36.52,-7.2,-33.3,-40.6,6.27,0.09,77.5,0.1,-1.99,50.5,28,80.35714286,38,2.3,-47.99,21.27,0, May 06 AMC
MGM, MGM Resorts International, 6.25B,64, Services, Resorts & Casinos, B+, A-, B-, F,9.88,0,0.48,0.76,7.82,15.9,30.5,41.1,30.2,6.4,378.5,358.66,0,4.3,0,-50.6,-65.81,-57.54,-65.4,-57.37,-18,-54.1,-62.4,5.21,-1.5,88.4,0.4,0,30.8,11.5,167.826087,32.3,4.97,-69.45,79.32,1.3, Feb 12 AMC
MHK, Mohawk Industries Inc., 4.90B,55, Consumer Goods, Home Furnishings & Fixtures, B+, C+, C+, F,6.08,0,0.49,0.57,5.61,7.5,7.7,27.7,9.5,5.5,-13.1,11.85,-0.58,-1,8.1,-47.34,-51.88,-45.49,-52.44,-48.86,-26.2,-44.6,-51.4,0,-1.48,85.8,0.9,29.91,135.2,64.8,108.6419753,29.2,5.09,-60.37,9.61,1.6, Feb 13 AMC
MKC, McCormick & Company Incorporated, 19.21B,64, Consumer Goods, Processed & Packaged Goods, C+, B, C+, C-,25.98,7.94,3.59,5.6,40.79,13.1,17.9,40.1,20.6,6.8,10.2,7.11,3.5,1.2,-3.7,-5.63,-13.32,-11.86,-14.45,-3.97,8.7,-2.6,-8.1,1.7,-2.35,86.1,0.07,-8.09,142.8,145.2,-1.652892562,54.6,3.13,-15.76,31.05,0.7, Mar 31 BMO
MKTX, MarketAxess Holdings Inc., 13.50B,67, Financial, Investment Brokerage - National, F, A, B+, C+,50,4.56,26.39,16.76,76.07,40.1,49.1,94.8,29.7,24.1,18.5,8.33,14.1,15.5,10,-7.03,-8.67,8.96,-8.39,40.79,16.6,13.2,8.6,0.6,1.58,0,3.1,-4.82,351.5,347.2,1.238479263,61.4,2.83,-8.15,60.55,0, Apr 29 BMO
MLM, Martin Marietta Materials Inc., 12.07B,67, Industrial Goods, General Building Materials, A-, B-, A-, F,14.15,1.5,2.55,2.1,27.25,12.9,18.7,24.9,11.8,6,31.2,17.22,12.3,7.9,39.6,-28.64,-34.8,-30.91,-35.51,-11.01,-7.6,-25.6,-32,1.2,-3.89,99.4,0.6,-0.79,259.2,180.3,43.76039933,39.8,1.69,-39.84,25.52,1.7, Feb 11 BMO
MMC, Marsh & McLennan Companies Inc., 41.90B,67, Financial, Insurance Brokers, B, B, B+, D-,14.75,2.44,2.52,5.37,39.9,10.5,15.9,0,22.2,5.6,5.9,11.31,9.97,14.9,144.5,-25.18,-26.15,-13.87,-25.72,-12.56,-10.3,-23.2,-22.6,2.2,1.11,91.5,0.1,-44.84,115.3,82.7,39.41958888,35.5,1.21,-33.41,7.39,1.1, Apr 30 BMO
MMM, 3M Company, 81.08B,58, Industrial Goods, Diversified Machinery, B-, B+, D+, D,14.06,3.99,2.52,7.9,39.46,14.2,19,46.9,45.1,11.1,-14.9,6.76,4.42,2.1,-24.5,-10.44,-23.38,-11.4,-21.83,-35.29,-2,-10.8,-18.4,4.2,1.13,70.2,0.1,-4.91,161.6,137.9,17.18636693,45.2,1.42,-39.06,17.43,1.4, Apr 28 BMO
MNST, Monster Beverage Corporation, 30.32B,79, Consumer Goods, Beverages - Soft Drinks, B-, A, B+, C,22.15,2.45,7.22,7.3,28.42,25.3,31.8,58.8,27.4,21.9,18,9.71,11.11,11.6,14,-19.09,-13.56,-0.11,-13.36,4.7,-5.8,-14.8,-11.4,0,-2.16,67.5,0.5,-5.96,68.6,55,24.72727273,41.9,1.81,-23.18,8.21,3.3, Feb 27 AMC
MO, Altria Group Inc., 67.31B,46, Consumer Goods, Cigarettes, B-, C, D+, F,7.78,0,2.68,10.84,44.22,-5.2,0.6,50.6,-11.5,-2.4,-117.2,5.67,4.87,-1.8,-231.2,-17.55,-26.46,-9.92,-27.43,-32.9,-0.3,-11.7,-18.4,9.28,-0.03,65.3,0.1,0,51.5,36.2,42.26519337,46.6,0.82,-34.49,20.87,0.6, Apr 30 BMO
MOS, The Mosaic Company, 4.03B,33, Basic Materials, Agricultural Chemicals, B-, D, D+, F,7.88,0,0.45,0.4,0,-12,-12.3,10.1,-10.6,-5.3,-328.6,146.25,0.36,-17.6,-938.7,-42.54,-54.18,-51.07,-54.62,-64.11,-4.2,-36,-49.3,2,4.09,81.9,9.5,0.1,22.5,9.8,129.5918367,38.5,4.43,-64.51,52.92,1.4, Feb 19 AMC
MPC, Marathon Petroleum Corporation, 13.79B,50, Basic Materials, Oil & Gas Refining &amp; Marketing, A, C, C-, F,4.55,1.36,0.11,0.41,5.17,2.1,4.5,11.5,7.8,2.7,-24.8,21.27,3.91,-4,-49.6,-53.75,-65.72,-64.16,-64.78,-64.86,-14.9,-51.8,-62.5,10.93,0.25,79,0.4,0,59.8,21.2,182.0754717,32.5,3.38,-71.23,31.32,1.2, Apr 30 BMO
MRK, Merck & Co. Inc., 199.86B,80, Healthcare, Drug Manufacturers - Major, B, A-, A-, C-,12.23,2.44,4.27,7.55,46.78,21,24.8,71.9,36.5,11.8,58.9,9.97,8.18,7.9,17,-7.35,-16.48,-5.82,-15.48,-7.59,2.7,-4.4,-9.2,3.1,0.2,78.2,0.1,-3.78,97.6,76.8,27.08333333,50.4,0.82,-17.66,16.9,1.2, May 06 BMO
MRO, Marathon Oil Corporation, 3.04B,46, Basic Materials, Independent Oil & Gas, B, B-, D+, F,231.33,1.57,0.59,0.23,1.21,9.3,12.3,86.1,3.9,2.3,-54.2,103.3,3.75,-31,-105.3,-57.21,-74.63,-69.29,-74.45,-79.5,-5.3,-53.4,-68.2,5.76,0.61,87.1,0.3,5.9,10.3,3.4,202.9411765,33.1,7.5,-80.74,20.7,1.2, Feb 12 AMC
MS, Morgan Stanley, 56.93B,69, Financial, Investment Brokerage - National, A, B, B+, F,6.21,0.82,1.06,0.73,1.55,15.8,21,72.3,11.6,1,9.7,11.72,8,14.6,63.3,-25.07,-34.86,-15.73,-33.69,-23.61,-0.5,-24.4,-25.5,4.1,-1.1,62.5,24.1,0,53.1,33.9,56.63716814,43.1,4.2,-41.2,24.45,0, Apr 15 BMO
MSCI, MSCI Inc., 25.82B,67, Technology, Processing Systems & Products, D-, B+, B, B,34,4.11,16.58,0,56.44,36.2,48.5,81.1,-291.7,15.7,19,18.39,10.6,12.4,-16.1,-9.88,7.87,34.93,11.16,39.09,2,-5.5,7.4,0.9,-0.32,94.2,2.6,-2.45,301.5,286.9,5.088881143,48.8,1.76,-19.24,32.38,2.3, Apr 30 BMO
MSFT, Microsoft Corporation, 1231.48B,85, Technology, Business Software & Services, C+, A+, A-, B-,24.95,2.03,9.17,10.74,47.12,33,36.7,67.7,42.9,15.9,22.2,10.55,14.16,13.7,37.2,-8.97,-3.34,15.31,-1.55,29.42,2.9,-6.5,3.3,1.3,-0.73,74.5,0.1,-4.7,189.6,155.2,22.16494845,49,0.74,-19.3,30.01,2.8, Apr 29 AMC
MSI, Motorola Solutions Inc., 24.54B,56, Technology, Communication Equipment, B-, B-, C+, D-,13.63,2.55,3.11,0,20.52,11,19.2,49.8,-89.5,8.5,-4.1,11.05,10.35,5.4,-32.7,-28.51,-19.32,-20.7,-19.08,-8.36,-12.5,-23.6,-24.4,1.7,-1.07,89.3,0.2,-59.85,157,130.4,20.39877301,37.1,2.02,-32.52,4.76,1.2, May 07 AMC
MTB, M&T Bank Corporation, 12.84B,59, Financial, Regional - Northeast Banks, B+, B+, C+, F,6.97,4.09,2.63,0.87,7.89,37.9,81,0,12.8,1.5,8,5.43,1.7,-2.8,-4.2,-33.09,-44.03,-36.07,-43.6,-40.86,-13.1,-34.5,-41.1,4.6,-1.3,84.1,0.4,-6.15,160.2,95.7,67.39811912,33.4,1.96,-47.64,4.51,0, Apr 20 BMO
MTD, Mettler-Toledo International Inc., 15.73B,67, Healthcare, Medical Instruments & Supplies, C, A-, B+, D+,23.44,2.83,5.23,37.76,31.08,18.6,22.7,57.9,116.6,20.9,12.2,12.72,10.3,3.2,8.1,-15.29,-18.57,-1.17,-17.36,-10.53,-5.6,-13.1,-14.8,0,0.23,0,0.4,-48.71,746.2,655.5,13.83676583,41.7,3.78,-28.14,8.34,1.5, May 07 AMC
MU, Micron Technology Inc., 47.02B,48, Technology, Semiconductor- Memory Chips, B-, B-, D, D-,8.36,0,2.4,1.23,89.39,11.7,11.9,30.3,6.3,4.7,-51.5,122.19,0,-17.8,-74.6,-25.68,-25.82,-2.12,-23.6,-6.4,-0.7,-17.8,-13.6,0,0.74,81.4,0.2,-4.32,62.9,41,53.41463415,44.5,2.45,-32.69,32.32,2.7, Mar 25 AMC
MXIM, Maxim Integrated Products Inc., 13.57B,67, Technology, Semiconductor - Broad Line, C+, A, B-, D-,19.06,1.88,6.22,7.47,60.07,35.9,30,64.2,44.7,21.1,21.3,10.93,8.92,-4.5,-2.8,-17.7,-23.5,-14.41,-22.35,-15.96,1.3,-12.8,-15.9,4,-2.02,93.4,0.2,-22.27,61.1,47.7,28.09224319,46.1,2.48,-26.09,15.86,6.6, Apr 28 AMC
MYL, Mylan N.V., 7.50B,48, Healthcare, Drugs - Generic, B+, C+, C-, F,2.98,89.38,0.65,0.6,4.72,0.1,6.1,39.6,0.1,0.1,-95,4.43,4.87,3.7,-64.9,-17.29,-32.59,-24.88,-30.75,-48.41,-7.6,-25.4,-28,0,-2.1,87.7,0.2,-1.07,23.9,13.9,71.94244604,33.5,4.23,-51.82,7.53,1.2, Feb 27 AMC
NAVI, Navient Corporation, 1.23B,70, Financial, Credit Services, A+, B+, B+, F,1.96,0.2,0.74,0.41,1.41,35.7,45.5,0,18,0.6,101.3,3.35,12,-1.6,179.4,-42.84,-53.5,-45.24,-53.58,-46.99,-21.1,-46.3,-53.2,10.08,-2.82,0,2.1,0,16.3,6.3,158.7301587,33.1,5.88,-61.58,47.91,0, Apr 21 AMC
NBL, Noble Energy Inc., 3.55B,33, Basic Materials, Independent Oil & Gas, C+, D, C-, F,0,0,0.8,0.36,0,-34.1,-30.7,80.6,-17,-7.1,-607.3,39.3,0,-1.9,-46.1,-58.81,-73.85,-69.4,-74.6,-74.76,-0.9,-54.8,-68.8,7.61,-0.17,99.3,1.1,-1.49,14.7,6.3,133.3333333,35,5.26,-78.24,126.37,0.7, Feb 12 BMO
NCLH, Norwegian Cruise Line Holdings Ltd., 2.34B,57, Services, Resorts & Casinos, B+, B, C+, F,2.05,0,0.36,0.27,12.62,14.4,18.2,43.3,15,5.8,1,49.96,0,7.2,-19.1,-74.55,-85.72,-82.91,-85.62,-85.2,-34,-75.1,-82.2,0,4.85,0,0.9,-9.63,46,8.4,447.6190476,27.4,5.59,-85.85,20.34,0.2, Feb 20 BMO
NDAQ, Nasdaq Inc., 15.68B,67, Financial, Diversified Investments, B+, B+, C-, C-,16.16,2.55,3.68,2.74,29.53,18.2,24.5,59.5,14.1,5.6,3.9,6.8,7.96,-6.3,-18.3,-19.26,-12.85,-1.86,-12.27,5.22,2.6,-9.5,-6.9,2,1,79.6,0.3,-1.62,112.6,93.9,19.91480298,48.5,3.36,-20.8,32.88,1, Apr 22 BMO
NEE, NextEra Energy Inc., 110.71B,69, Utilities, Electric Utilities, B-, B, B-, C,23,3.75,5.76,2.99,19.39,19.6,27.9,0,10.6,3.3,-38.9,8.46,7.6,4.8,142.8,-19.76,-5.1,-1.16,-6.49,19.62,-1.1,-11.8,-4.6,2.4,-0.09,81.2,0.2,-12.57,256.3,226.4,13.20671378,46.2,1.39,-21.78,26.8,0.5, Apr 24 BMO
NEM, Newmont Corporation, 40.58B,90, Basic Materials, Gold, B, A-, A, B,19.66,0.66,4.17,1.84,78.95,28.8,37.8,46.7,15.4,8.1,800.2,20.36,20.36,44.9,28150,-5.43,11.59,27.36,11,37.5,4,2.9,15.2,1.1,-0.18,86.2,0.1,-11.85,55,48.2,14.10788382,53.3,2.1,-10.18,58.39,2.6, Feb 20 BMO
NFLX, Netflix Inc., 165.06B,75, Services, CATV Systems, D, B, A+, B,44.13,2.2,8.19,21.4,0,9.3,12.9,38.3,28.4,6.1,46.9,40.51,43.6,30.6,221.9,-3.57,12.21,38.07,14.37,0.09,4.2,0.5,12,0,-0.11,83,1.63,-5.36,366.7,370,-0.891891892,51.6,4.29,-8.07,43.4,0.9, Apr 21 AMC
NI, NiSource Inc., 8.90B,60, Utilities, Diversified Utilities, B, B-, C+, D-,16.55,6.21,1.71,1.73,7.6,6.3,17.1,70.5,6.5,1.5,574.1,5.03,4.31,-4.4,-657.7,-21.33,-13.58,-20.13,-15.63,-16.32,-7.8,-17.7,-20,3.5,0.22,94.1,0.4,-2.75,29.6,23.4,26.4957265,41.1,1.56,-26.67,14.98,0.5, Feb 26 BMO
