Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
HPQ, HP Inc., 21.10B, 69, Technology, Computer Hardware, B+, C+, C+, C+, 5.74, 0.97, 0.36, 0, 6.17, 5.2, 6.5, 19.5, -222.4, 9.4, 15.1, 18.11, 7.56, -0.6, -6.9, -3.27, -34.7, -25.7, -29.39, -22.53, -3.6, -8.9, -22.7, 4.8, 1.11, 83.5, 0.1, -14.51, 19.1, 14.0, 36.42857142857144, 46.8, 1.36, -39.36, 15.71, 0.7, May 27 AMC
HRB, H&R Block Inc., 2.98B, 86, ConsumerCyclical, Personal Services, B, A, B, B, 4.21, 0.79, 0.94, 0, 15.0, 12.9, 17.7, 42.8, 373.3, 13.0, -27.8, 886.22, 10.0, 10.8, -13.2, 13.68, -31.63, -37.47, -34.54, -43.91, 0.8, -0.3, -30.2, 6.77, -0.8, 0, 0.48, 0, 16.0, 14.7, 8.843537414965992, 48.4, 13.79, -48.11, 36.14, 1.0, Mar 05 AMC
HRL, Hormel Foods Corporation, 25.24B, 72, ConsumerDefensive, Packaged Foods, C-, B+, C+, A-, 25.83, 6.61, 2.65, 4.18, 155.58, 10.3, 12.3, 19.6, 16.5, 12.1, 4.0, 5.8, 4.0, 1.0, 1.0, -2.22, -1.8, 13.88, 5.48, 20.27, -0.3, 2.4, 7.2, 1.9, -0.29, 46.9, 0.3, -21.39, 43.4, 48.5, -10.515463917525777, 49.2, 10.96, -7.67, 28.59, 2.3, -
HSIC, Henry Schein Inc., 7.40B, 81, Healthcare, Medical Distribution, A-, B+, B, C+, 14.71, 2.39, 0.74, 2.5, 10.65, 7.1, 7.2, 30.7, 24.6, 9.9, 72.0, 19.19, 4.48, 2.9, 16.5, -0.31, -27.28, -23.39, -22.06, -21.9, -2.5, -1.0, -16.7, 0, 0.92, 0, 1.1, -1.02, 65.0, 51.1, 27.20156555772994, 46.5, 10.33, -29.72, 24.25, 1.6, May 05 BMO
HST, Host Hotels & Resorts Inc., 7.08B, 80, RealEstate, REIT - Hotel & Motel, B+, B+, B, B-, 53.98, 0.28, 1.29, 0.98, 19.14, 20.9, 15.0, 0, 15.3, 9.0, -14.3, 1000.0, 28.4, -2.0, -72.7, -10.91, -40.49, -40.04, -45.88, -47.79, -8.7, -9.7, -35.2, 7.97, -0.16, 0, 0.6, -6.73, 13.0, 9.4, 38.29787234042553, 44.0, 5.8, -48.3, 27.82, 0, May 07 AMC
HSY, The Hershey Company, 26.71B, 75, ConsumerDefensive, Confectioners, C-, A, C+, B, 20.97, 3.61, 3.34, 16.38, 36.95, 13.9, 18.5, 44.9, 65.3, 13.4, -1.6, 8.19, 6.85, 1.0, -10.8, -8.11, -17.76, -8.27, -10.85, 2.58, -3.5, -4.2, -11.4, 2.3, -0.82, 78.0, 0.4, -8.11, 143.1, 131.8, 8.573596358118348, 41.1, 2.39, -19.22, 19.25, 1.0, Apr 23 BMO
HUM, Humana Inc., 50.98B, 88, Healthcare, Healthcare Plans, A-, B+, B, B+, 17.51, 1.61, 0.75, 4.13, 13.5, 3.9, 5.0, 0, 21.8, 8.6, 61.5, 18.06, 12.28, 17.6, -14.4, 9.13, 1.48, 20.46, 5.26, 58.33, 3.2, 15.5, 19.8, 0.6, -0.37, 95.3, 0.2, -25.77, 422.4, 377.4, 11.92368839427663, 62.0, 1.52, -1.99, 85.26, 0, Apr 29 BMO
HWM, Howmet Aerospace Inc., 4.89B, 68, Industrials, Specialty Industrial Machinery, B+, B-, C+, C, 4.78, 1.45, 0.35, 1.03, 0, 3.6, 7.6, 21.5, 10.6, 2.8, -27.0, 11.77, 7.2, -9.4, 25.2, -1.06, -55.46, -50.25, -52.3, -33.32, -3.7, -13.7, -42.9, 0.7, -2.3, 84.2, 0.4, 0, 18.9, 10.6, 78.30188679245282, 45.6, 1.75, -57.17, 28.97, 1.7, May 05 BMO
IBM, International Business Machines Corporation, 103.85B, 79, Technology, Information Technology Services, B+, B+, C+, B-, 9.4, 2.9, 1.36, 5.19, 16.33, 11.8, 10.8, 47.5, 47.2, 5.9, -8.6, 10.88, 3.92, -3.4, -23.7, -1.47, -24.21, -13.75, -12.75, -12.98, -4.0, 0.6, -12.1, 5.58, -0.43, 58.6, 0.1, -0.53, 127.2, 115.7, 9.939498703543649, 46.1, 2.09, -26.33, 29.14, 1.0, Apr 20 AMC
ICE, Intercontinental Exchange Inc., 50.79B, 78, Financial, Financial Data & Stock Exchanges, D+, B+, B, A, 20.12, 2.77, 9.25, 3.04, 28.98, 38.2, 52.6, 0, 12.3, 2.0, 0.2, 2.52, 8.99, 22.8, 37.9, 8.12, -1.0, 2.02, 0.76, 15.68, 2.7, 8.9, 2.1, 1.2, -0.46, 93.8, 0.4, -15.68, 101.9, 93.3, 9.217577706323695, 60.3, 1.04, -8.52, 46.83, 1.0, Apr 30 BMO
IDXX, IDEXX Laboratories Inc., 25.61B, 78, Healthcare, Diagnostics & Research, C, A-, B-, B+, 50.02, 5.57, 10.42, 234.12, 89.26, 17.8, 23.0, 56.7, 265.2, 24.3, 14.0, 19.66, 10.59, 8.7, 10.0, 14.42, 3.49, 14.55, 12.97, 18.21, 6.9, 17.1, 10.8, 0, 0.74, 90.7, 1.1, -20.99, 284.0, 285.9, -0.664568030779985, 63.1, 2.46, -1.86, 74.91, 0.9, Apr 30 BMO
IEX, IDEX Corporation, 11.27B, 78, Industrials, Specialty Industrial Machinery, C-, A, B-, A-, 28.59, 2.38, 4.57, 4.99, 33.56, 17.3, 23.7, 45.1, 19.9, 11.6, 6.3, 12.18, 11.5, -1.3, 4.3, 2.5, -14.69, -7.72, -13.35, -2.89, -2.0, 5.1, -6.3, 1.3, 0.7, 0, 0.4, -16.96, 159.7, 146.8, 8.78746594005448, 51.3, 1.84, -16.34, 42.54, 3.5, Apr 24 BMO
IFF, International Flavors & Fragrances Inc., 14.12B, 72, BasicMaterials, Specialty Chemicals, D+, B+, B-, A-, 18.94, 8.3, 2.75, 2.27, 94.44, 8.8, 12.9, 41.1, 7.4, 3.4, -3.9, 9.56, 3.8, 5.3, 55.8, 7.39, -7.82, -3.45, -2.3, -7.04, -1.6, 7.1, 1.3, 2.3, 5.87, 0, 0.3, 0, 127.4, 129.3, -1.46945088940449, 50.2, 13.89, -17.59, 36.8, 1.9, May 11 AMC
ILMN, Illumina Inc., 48.02B, 83, Healthcare, Diagnostics & Research, B-, A, B, B+, 42.27, 4.78, 13.5, 10.24, 51.03, 26.5, 28.4, 70.4, 20.9, 13.2, 19.7, 27.97, 10.67, 1.5, -25.2, 9.75, 10.85, 9.22, -2.64, 5.35, 2.8, 14.6, 8.3, 0, 1.46, 96.0, 0.4, -6.77, 324.0, 323.3, 0.21651716671821486, 65.5, 2.24, -15.17, 64.14, 4.1, Apr 30 AMC
INCY, Incyte Corporation, 20.73B, 74, Healthcare, Biotechnology, C, B, B-, B+, 23.5, 0, 9.3, 10.61, 0, -16.9, -15.1, 95.6, -16.3, -12.2, 304.4, 31.4, 18.54, 14.2, -805.5, 4.27, 21.5, 10.09, 8.6, 24.79, -3.9, 11.6, 14.8, 0, -0.3, 92.2, 0.4, -14.58, 95.3, 96.4, -1.1410788381742827, 52.2, 3.35, -9.52, 51.78, 3.4, May 05 BMO
INFO, IHS Markit Ltd., 25.91B, 81, Industrials, Consulting Services, C, A-, B, A-, 20.98, 2.68, 5.82, 3.11, 31.51, 19.7, 31.5, 62.4, 10.5, 5.5, 24.6, 13.28, 11.35, 3.3, 346.4, 1.0, -18.18, -5.17, -12.83, 16.0, -0.4, 5.1, -5.1, 1.0, -0.11, 98.8, 0.6, -59.84, 69.6, 66.2, 5.135951661631407, 53.5, 2.87, -19.56, 46.57, 0.7, Mar 24 BMO
INTC, Intel Corporation, 252.04B, 88, Technology, Semiconductors, A-, A, B-, B+, 12.17, 1.26, 3.33, 3.3, 19.98, 30.0, 32.9, 59.5, 30.0, 16.6, 6.6, 1.59, 9.07, 23.5, 50.8, 0.36, -12.4, 1.51, -1.29, 29.5, -0.1, 5.9, 5.9, 2.2, 0.32, 69.2, 0.05, -0.54, 62.6, 57.7, 8.49220103986135, 53.4, 0.98, -14.74, 37.84, 1.7, Apr 23 AMC
INTU, Intuit Inc., 73.12B, 82, Technology, Software - Application, C, A+, B-, A-, 33.94, 7.01, 10.26, 19.63, 42.46, 22.9, 26.8, 82.3, 43.0, 25.0, 18.4, 13.12, 6.47, 12.9, 27.0, 11.24, -5.9, 7.8, 7.0, 15.27, 4.0, 10.8, 5.0, 0.7, 0.02, 89.8, 0.2, -53.94, 279.6, 277.1, 0.9022013713460844, 57.6, 1.08, -8.67, 49.34, 1.7, May 21 AMC
IP, International Paper Company, 12.39B, 73, ConsumerCyclical, Packaging & Containers, B, B-, C+, B, 14.21, 5.81, 0.56, 1.81, 8.54, 3.0, 7.5, 31.8, 9.0, 2.0, -21.8, 8.66, 3.27, -5.2, -134.2, -0.72, -27.34, -31.7, -31.44, -29.56, -2.8, -1.4, -21.1, 6.49, 0.07, 85.4, 0.3, -3.16, 39.2, 30.8, 27.272727272727277, 45.8, 2.61, -33.73, 19.67, 0.8, Apr 30 BMO
IPG, The Interpublic Group of Companies Inc., 5.96B, 74, CommunicationServices, Advertising Agencies, B, B, B-, C+, 9.26, 0, 0.58, 2.35, 7.81, 6.5, 10.3, 14.4, 26.2, 4.0, 5.4, 21.54, -0.2, -0.1, 157.7, 4.49, -38.71, -31.58, -33.51, -31.98, -2.4, -3.4, -25.1, 6.64, -0.08, 0, 0.4, -14.78, 18.7, 15.1, 23.841059602649004, 47.0, 5.68, -39.05, 32.07, 1.0, Apr 22 BMO
IPGP, IPG Photonics Corporation, 7.51B, 82, Technology, Semiconductor Equipment & Materials, B, B+, C+, B+, 32.82, 3.57, 6.01, 3.29, 34.38, 12.9, 16.8, 44.9, 6.8, 5.9, -56.0, 52.68, 13.6, -20.9, -33.8, 27.6, -2.63, 3.63, 0.76, 0.3, 11.7, 20.6, 10.5, 0, 0.68, 68.4, 16.1, -1.18, 152.3, 145.2, 4.889807162534451, 61.1, 6.24, -12.3, 48.94, 9.6, May 05 BMO
IQV, IQVIA Holdings Inc., 24.89B, 73, Healthcare, Diagnostics & Research, B-, B, C+, B, 18.39, 14.09, 2.23, 4.25, 37.26, 2.2, 7.1, 33.9, 3.9, 1.1, -11.1, 22.85, 8.64, 7.7, -72.8, 6.73, -20.16, -7.39, -14.33, -2.14, -0.4, 8.9, -8.1, 0, 0.41, 93.9, 0.4, -83.4, 155.8, 132.4, 17.673716012084594, 52.9, 1.91, -21.74, 61.84, 1.0, Apr 28 BMO
IR, Ingersoll Rand Inc., 10.56B, 73, Industrials, Specialty Industrial Machinery, C+, B, C+, B, 17.46, 2.31, 4.31, 2.93, 35.18, 6.5, 11.2, 37.2, 8.9, 3.5, -6.6, 32.35, 15.2, -15.0, -72.8, 9.65, -28.87, -20.58, -27.18, -24.25, -3.4, 5.5, -13.5, 0, 16.73, 61.8, 0.2, -31.5, 30.3, 25.9, 16.988416988417, 49.8, 4.11, -31.44, 57.03, 2.7, May 12 BMO
IRM, Iron Mountain Incorporated, 6.51B, 74, RealEstate, REIT - Specialty, C+, B-, B, B+, 17.6, 2.7, 1.52, 5.81, 0, 7.1, 17.8, 57.1, 21.0, 2.2, -27.3, 26.08, 8.0, 1.4, 115.6, -8.0, -32.13, -30.68, -28.96, -29.16, -5.5, -10.2, -25.7, 10.91, 1.42, 87.4, 0.3, -6.86, 31.1, 22.8, 36.40350877192983, 41.1, 16.83, -34.36, 7.81, 0.8, May 07 BMO
ISRG, Intuitive Surgical Inc., 60.12B, 78, Healthcare, Medical Instruments & Supplies, C+, A, B-, B, 39.9, 14.16, 13.06, 7.08, 50.02, 30.1, 30.5, 69.0, 17.4, 14.9, 21.5, 48.26, 3.15, 12.9, 2.1, 1.23, -13.84, -5.84, -12.5, 5.75, 0.3, 4.7, -4.0, 0, 2.34, 91.0, 0.6, -17.93, 549.7, 508.9, 8.017292198860302, 54.2, 2.61, -16.43, 43.49, 5.0, Apr 16 AMC
IT, Gartner Inc., 9.97B, 74, Technology, Information Technology Services, C+, B+, B, C+, 29.84, 10.65, 2.35, 11.09, 23.06, 6.8, 10.5, 63.5, 31.0, 4.2, 101.8, 19.81, 4.05, 5.0, 264.9, 7.84, -26.67, -31.12, -28.2, -27.48, -1.9, 4.3, -19.4, 0, -0.49, 96.1, 2.8, -0.69, 109.1, 109.9, -0.7279344858962797, 50.2, 1.94, -35.59, 43.86, 0.7, May 07 BMO
ITW, Illinois Tool Works Inc., 49.29B, 74, Industrials, Specialty Industrial Machinery, D+, A, C+, A-, 23.77, 6.68, 3.58, 21.6, 36.54, 18.1, 24.1, 42.0, 87.6, 16.8, 1.8, 26.66, 3.01, -9.1, -2.3, 1.41, -18.1, -11.4, -13.8, 2.59, -2.3, 1.2, -5.4, 2.7, 0.14, 82.3, 0.2, -1.87, 144.4, 152.4, -5.2493438320209975, 46.4, 2.84, -18.86, 33.56, 2.7, May 05 BMO
IVZ, Invesco Ltd., 3.08B, 52, Financial, Asset Management, B+, C+, C, F, 4.41, 0, 0.47, 0.34, 6.42, 7.2, 14.2, 68.6, 4.8, 1.2, -41.0, 6.81, -14.66, 31.6, -59.8, -21.99, -61.19, -60.28, -61.12, -66.05, -14.1, -23.9, -53.6, 8.87, 1.75, 89.0, 0.9, 0.32, 7.9, 6.7, 17.910447761194032, 36.8, 8.29, -66.86, 4.17, 0, Apr 23 BMO
J, Jacobs Engineering Group Inc., 9.49B, 68, Industrials, Engineering & Construction, B-, B-, C-, B, 12.06, 4.41, 0.71, 1.71, 0, 6.2, 3.8, 19.4, 14.2, 6.9, 26.3, 17.44, 10.8, -44.5, -171.4, -10.52, -27.84, -24.8, -20.29, -6.78, -10.2, -11.1, -19.2, 1.0, -0.33, 90.6, 0.7, -1.4, 104.5, 72.0, 45.13888888888889, 34.9, 1.96, -31.15, 20.76, 2.0, May 06 AMC
JBHT, J.B. Hunt Transport Services Inc., 10.09B, 74, Industrials, Integrated Freight & Logistics, C, B, B-, B+, 18.13, 3.82, 1.08, 4.58, 45.59, 5.4, 7.7, 17.9, 22.6, 9.3, 6.8, 30.72, 5.55, 9.2, -10.1, -2.11, -13.6, -16.74, -15.49, 3.3, -3.1, 3.7, -8.0, 1.0, -0.22, 77.6, 2.7, -1.51, 104.3, 97.9, 6.537282941777314, 49.3, 4.02, -19.3, 31.08, 1.5, Apr 14 AMC
JCI, Johnson Controls International plc, 21.58B, 81, Industrials, Engineering & Construction, B, B+, B-, B, 13.02, 1.0, 0.91, 1.19, 0, 21.8, 5.1, 32.5, 26.7, 12.3, -8.6, 14.55, 20.2, -5.8, 6.2, -1.75, -30.49, -32.82, -29.77, -26.79, 0, -2.0, -26.1, 3.6, -0.42, 94.2, 0.3, -6.55, 33.6, 27.2, 23.52941176470589, 49.4, 1.36, -36.21, 25.53, 1.0, May 01 BMO
JKHY, Jack Henry & Associates Inc., 14.29B, 82, Technology, Information Technology Services, C+, A-, C+, A, 45.6, 4.01, 8.51, 9.58, 66.41, 16.5, 21.6, 40.9, 19.1, 12.9, 5.6, 5.86, 12.0, 8.5, 6.5, 13.48, 9.64, 25.74, 27.16, 37.38, 9.5, 14.9, 22.3, 0.9, 0.09, 93.6, 0.7, -4.43, 159.4, 185.0, -13.837837837837835, 64.5, 3.07, -1.87, 49.81, 1.2, May 04 AMC
JNJ, Johnson & Johnson, 388.84B, 84, Healthcare, Drug Manufacturers - General, B+, A-, B-, B, 16.3, 4.8, 4.7, 6.34, 39.93, 20.7, 23.5, 66.3, 28.6, 11.0, 0.5, 17.23, 4.8, 3.3, 56.2, -0.01, -1.63, 12.4, 1.21, 7.84, -1.7, 5.4, 6.9, 2.7, -0.73, 70.3, 0.1, -3.44, 164.1, 147.1, 11.556764106050306, 50.9, 0.72, -5.96, 35.25, 1.3, Apr 14 BMO
JNPR, Juniper Networks Inc., 7.58B, 77, Technology, Communication Equipment, B, B+, C, B, 12.8, 0, 1.71, 1.73, 27.19, 7.5, 9.5, 58.8, 7.3, 3.8, -38.4, 16.15, -1.18, -0.4, -31.0, 4.71, -8.1, -10.85, -6.94, -10.85, 0.2, 7.8, -2.6, 3.4, 0.52, 96.1, 0.1, -17.72, 24.2, 22.8, 6.140350877192976, 55.4, 3.53, -16.87, 50.79, 1.9, Apr 28 AMC
JPM, JPMorgan Chase & Co., 270.94B, 70, Financial, Banks - Diversified, B-, B+, B-, C, 10.17, 1.98, 3.31, 1.17, 0, 34.6, 54.8, 0, 12.1, 1.0, 20.4, 75.56, 4.99, -10.4, -70.4, -3.6, -36.52, -32.24, -37.22, -20.36, -4.2, -5.6, -25.3, 4.1, -0.42, 76.0, 0.1, -2.17, 105.6, 84.0, 25.714285714285705, 44.5, 0.96, -37.97, 13.8, 0, Apr 14 BMO
JWN, Nordstrom Inc., 2.34B, 70, ConsumerCyclical, Department Stores, B-, B, B-, C-, 6.74, 0, 0.15, 2.48, 32.51, 3.2, 5.1, 36.0, 61.2, 5.1, -3.4, 2443.96, -2.21, 1.2, -17.5, -13.99, -60.38, -57.7, -61.86, -58.3, -12.2, -17.9, -50.4, 0, 11.57, 73.1, 10.7, -1.31, 23.2, 15.5, 49.677419354838705, 40.4, 32.02, -64.01, 27.22, 0.9, Mar 03 AMC
K, Kellogg Company, 21.77B, 69, ConsumerDefensive, Packaged Foods, D+, B+, C+, B+, 16.34, 11.94, 1.62, 8.14, 124.39, 7.6, 11.0, 31.6, 38.0, 5.7, -26.5, 2.88, 1.78, -3.1, 22.7, 1.11, -5.2, -0.5, -7.97, 10.95, -1.2, 1.4, -1.0, 3.5, 0.01, 89.9, 18.2, -1.87, 68.2, 64.1, 6.396255850234023, 45.6, 2.86, -10.42, 23.98, 0.8, Apr 30 BMO
KEY, KeyCorp, 9.23B, 65, Financial, Banks - Regional, B, B, B-, D, 7.25, 0, 1.78, 0.62, 7.27, 26.1, 61.2, 0, 8.9, 0.9, -5.5, 108.37, 0, -4.1, -68.2, -3.78, -49.7, -48.33, -50.99, -40.13, -8.2, -9.6, -40.0, 7.46, 0.62, 83.6, 0.4, 2.63, 12.9, 9.6, 34.375000000000014, 44.1, 1.71, -51.67, 33.15, 0, Apr 16 BMO
KEYS, Keysight Technologies Inc., 18.56B, 87, Technology, Scientific & Technical Instruments, B+, A-, B, B+, 18.23, 3.11, 4.22, 5.94, 22.25, 15.3, 18.1, 59.4, 22.6, 10.3, 276.4, 8.35, 9.15, 8.8, 78.2, 6.16, 2.16, -7.81, -3.83, 16.93, 2.1, 7.7, 1.8, 0, 0.25, 93.0, 0.7, -13.13, 113.5, 97.5, 16.41025641025641, 53.9, 4.45, -10.27, 38.96, 3.4, May 26 AMC
KHC, The Kraft Heinz Company, 34.32B, 75, ConsumerDefensive, Packaged Foods, B-, B, C+, B, 12.21, 0, 1.36, 0.69, 40.05, 7.6, 13.0, 31.9, 3.7, 1.9, 119.1, 0.86, -4.24, 3.3, -6.3, 2.67, 3.71, -12.67, -10.36, -11.11, -1.8, 8.4, 0.8, 5.56, -0.44, 0, 0.2, 0, 30.4, 28.7, 5.923344947735189, 52.8, 5.58, -13.85, 44.07, 1.5, Apr 30 BMO
KIM, Kimco Realty Corporation, 3.90B, 74, RealEstate, REIT - Retail, B, B+, B-, C+, 14.05, 2.51, 3.36, 0.8, 92.09, 27.2, 30.7, 70.9, 6.2, 2.8, -21.6, 15.09, 4.6, 4.2, 31.1, -5.05, -51.29, -55.52, -55.48, -49.09, -3.8, -13.9, -47.9, 12.15, -0.36, 93.6, 2.7, 0.06, 13.1, 8.7, 50.57471264367817, 45.3, 3.41, -57.82, 23.76, 0, May 08 BMO
KLAC, KLA Corporation, 27.58B, 84, Technology, Semiconductor Equipment & Materials, B, A, B-, B+, 17.51, 2.28, 4.92, 11.96, 28.33, 18.3, 23.1, 56.8, 39.8, 11.3, -2.8, 2.07, 12.07, 29.8, -59.2, 15.36, -1.1, 1.34, -0.8, 60.17, 9.3, 17.7, 11.1, 1.9, 3.88, 95.4, 0.3, -12.08, 173.1, 164.0, 5.5487804878048745, 59.9, 2.04, -4.2, 74.41, 2.6, May 05 AMC
KMB, Kimberly-Clark Corporation, 46.63B, 74, ConsumerDefensive, Household & Personal Products, C-, B+, B-, B+, 17.73, 3.64, 2.48, 0, 101.82, 12.6, 17.0, 35.9, 0, 15.4, 42.9, 2.93, 5.48, 8.1, 46.2, -0.78, -5.63, 3.99, -0.7, 6.16, -1.6, 1.5, -0.2, 3.1, 0.22, 76.4, 0.1, -19.19, 146.9, 137.0, 7.2262773722627776, 45.9, 1.55, -8.47, 23.43, 0.9, Apr 22 BMO
KMI, Kinder Morgan Inc., 32.66B, 73, Energy, Oil & Gas Midstream, D+, B+, B-, B+, 16.51, 0, 2.53, 1.02, 57.01, 10.2, 30.2, 56.6, 3.9, 1.7, 44.7, 13.22, -1.65, -9.4, -155.8, 3.41, -32.36, -26.06, -29.9, -26.32, -0.1, 2.0, -22.1, 7.08, 0.48, 64.4, 11.2, 0.66, 17.8, 14.7, 21.088435374149668, 52.1, 1.43, -34.28, 57.54, 0.6, Apr 22 AMC
KMX, CarMax Inc., 12.28B, 81, ConsumerCyclical, Auto & Truck Dealerships, B-, B-, B, A-, 15.16, 1.23, 0.6, 3.26, 0, 4.4, 5.7, 13.4, 24.5, 4.4, 11.2, 90.44, 11.45, 14.9, 14.8, 22.07, -23.99, -21.09, -14.26, -0.96, 5.9, 14.6, -11.5, 0, -0.51, 0, 0.3, -38.1, 79.2, 73.9, 7.171853856562918, 60.0, 10.13, -27.15, 99.97, 2.4, Apr 02 BMO
KO, The Coca-Cola Company, 187.43B, 69, ConsumerDefensive, Beverages - Non-Alcoholic, D, A, B-, B-, 20.77, 10.12, 5.04, 10.33, 60.74, 26.9, 28.3, 60.7, 54.1, 11.2, 38.0, 12.45, 1.86, -1.1, 64.6, -8.21, -26.69, -15.49, -21.05, -11.14, -4.5, -5.6, -17.1, 3.7, 0.31, 70.0, 0.3, -7.57, 52.0, 43.9, 18.45102505694761, 40.9, 0.64, -27.32, 20.49, 0.9, Apr 21 BMO
KR, The Kroger Co., 24.99B, 79, ConsumerDefensive, Grocery Stores, B+, C+, C+, A, 13.18, 2.58, 0.2, 3.03, 23.8, 1.3, 2.0, 22.1, 18.9, 3.7, -45.8, -0.99, 6.23, 2.9, 27.2, 2.34, 14.5, 21.41, 13.07, 30.03, 0.4, 3.0, 18.2, 1.9, 0.33, 84.8, 0.7, -2.88, 34.4, 34.1, 0.8797653958944197, 50.2, 5.62, -11.02, 58.36, 0.8, Mar 05 BMO
KSS, "Kohls Corporation", 2.57B, 70, ConsumerCyclical, Department Stores, B+, B, B-, D+, 5.81, 0, 0.13, 0.47, 6.78, 3.5, 5.5, 39.2, 12.7, 4.7, -9.9, 972.7, -8.88, 0.1, 1.8, -5.65, -62.61, -70.43, -67.24, -74.01, -4.5, -12.5, -59.5, 16.87, 0.8, 0, 0.8, 2.32, 22.7, 16.3, 39.26380368098158, 46.9, 15.61, -75.33, 53.26, 1.7, Mar 03 BMO
KSU, Kansas City Southern, 12.83B, 83, Industrials, Railroads, C+, A-, B-, B+, 16.63, 2.2, 4.39, 2.89, 12.45, 20.1, 34.7, 70.0, 12.7, 6.0, -8.9, 20.74, 10.24, 8.4, 55.0, -0.04, -22.69, -12.06, -12.44, 12.01, 1.9, 3.4, -5.3, 1.1, -0.28, 96.0, 0.5, -7.45, 151.8, 134.9, 12.527798369162346, 53.8, 3.46, -24.91, 44.42, 1.3, Apr 17 BMO
L, Loews Corporation, 8.01B, 50, Financial, Insurance - Property & Casualty, B-, C-, C, D, 0, 0, 0.56, 0.49, 9.28, -0.7, 0.6, 0, -0.5, -0.1, 54.6, 0, 14.03, -15.4, -273.4, -15.83, -46.19, -42.57, -44.58, -43.21, -10.4, -16.7, -37.8, 0.8, -1.32, 68.4, 53.71, -0.08, 52.0, 28.8, 80.55555555555554, 38.3, 1.54, -48.86, 3.01, 0, May 04 BMO
LB, L Brands Inc., 2.65B, 56, ConsumerCyclical, Apparel Retail, B-, C+, C-, D+, 5.97, 0, 0.21, 0, 5.94, -2.8, 1.4, 36.5, 32.0, -3.5, -157.5, 117.47, -4.01, -3.0, -135.9, -16.96, -56.84, -40.22, -42.16, -53.34, -10.4, -20.7, -41.6, 0, 6.74, 79.4, 0.1, 0, 16.2, 10.6, 52.83018867924528, 44.0, 10.31, -62.59, 31.0, 1.4, May 20 AMC
LDOS, Leidos Holdings Inc., 13.61B, 82, Technology, Information Technology Services, B+, B, B-, B+, 15.25, 2.24, 1.19, 4.06, 18.24, 5.2, 8.0, 13.9, 17.8, 6.1, 22.0, 17.93, 10.35, 12.1, -37.9, 3.37, -15.27, 7.66, -2.1, 27.69, -3.3, 1.9, 3.3, 1.4, -0.75, 78.4, 0.3, -6.7, 114.4, 95.5, 19.79057591623037, 48.9, 2.53, -23.85, 40.93, 0.7, May 05 BMO
LEG, Leggett & Platt Incorporated, 3.65B, 78, ConsumerCyclical, Furnishings Fixtures & Appliances, B+, B, B, C+, 13.05, 2.21, 0.79, 2.78, 13.82, 6.5, 10.0, 22.4, 24.0, 6.1, 9.6, 66.75, 5.2, 9.4, 67.8, 2.39, -40.54, -50.22, -46.82, -28.36, -9.3, -7.7, -34.9, 5.92, -1.19, 75.4, 1.0, -1.01, 29.0, 24.6, 17.88617886178861, 45.6, 4.25, -51.23, 22.7, 1.7, May 04 AMC
LEN, Lennar Corporation, 13.91B, 73, ConsumerCyclical, Residential Construction, B, D+, B, A-, 9.04, 1.23, 0.61, 0.95, 0, 0, 0, 14.5, 0, 0, 1.5, 14.28, 6.3, 16.5, 70.6, 22.43, -30.12, -16.7, -12.62, -7.88, 3.0, 9.4, -11.4, 1.0, 0.72, 98.8, 1.6, -7.31, 51.8, 48.9, 5.930470347648259, 54.9, 3.1, -31.7, 91.78, 0, Mar 19 BMO
LH, Laboratory Corporation of America Holdings, 15.93B, 80, Healthcare, Diagnostics & Research, B+, B, B-, B, 13.31, 8.75, 1.38, 2.11, 23.62, 6.8, 11.2, 27.5, 10.8, 4.4, -7.7, 46.4, 5.76, 6.0, 24.7, 15.74, -15.91, -1.43, -3.2, -0.97, 2.1, 11.7, -0.9, 0, 0.16, 95.6, 0.5, -10.87, 195.0, 158.6, 22.95081967213115, 56.1, 1.46, -16.61, 67.06, 1.1, Apr 29 BMO
LHX, L3Harris Technologies Inc., 38.90B, 79, Industrials, Aerospace & Defense, B-, B, B-, B+, 13.93, 1.63, 3.03, 1.76, 43.03, 10.2, 10.4, 29.3, 7.4, 4.2, -45.3, 12.59, 13.86, 167.7, -50.6, -8.8, -21.66, -10.27, -10.12, -3.1, -5.9, -3.2, -12.0, 1.9, 0.38, 86.6, 0.3, -26.54, 250.0, 177.5, 40.845070422535215, 42.5, 1.52, -23.01, 25.23, 1.4, May 05 BMO
