Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
IBM, International Business Machines Corporation, 102.12B, 61, Technology, Information Technology Services, A-, B+, C, F, 7.85, 1.41, 1.32, 4.68, 15.07, 12.2, 13.2, 47.3, 51.7, 6.4, -8.6, 7.08, 7.26, 0.1, -5.0, -18.05, -18.77, -22.37, -17.93, -23.41, 0.4, -15.8, -19.3, 5.89, 0.67, 58.9, 0.1, -0.5, 141.5, 105.1, 34.633682207421515, 45.5, 2.16, -30.71, 21.47, 1.0, Apr 21 AMC
ICE, Intercontinental Exchange Inc., 45.03B, 57, Financial, Diversified Investments, B, B+, C-, F, 17.63, 2.52, 8.66, 2.61, 23.89, 37.2, 51.4, 0, 11.3, 2.1, 0.2, 7.25, 9.42, -0.8, -23.9, -19.0, -12.44, -10.27, -12.33, 4.8, 1.1, -9.1, -11.0, 1.4, 2.97, 96.3, 0.4, -15.62, 99.3, 79.3, 25.220680958385877, 48.9, 1.12, -20.4, 27.76, 1.0, May 07 BMO
IDXX, IDEXX Laboratories Inc., 20.33B, 58, Healthcare, Diagnostic Substances, D, A-, B+, D-, 38.5, 2.57, 8.45, 115.8, 66.84, 17.8, 23.0, 56.7, 283.9, 24.5, 14.0, 15.02, 19.08, 10.2, 3.8, -8.87, -9.55, -10.8, -8.21, 5.33, 5.5, -6.3, -10.4, 0, -0.21, 89.9, 1.1, -24.19, 280.6, 230.6, 21.682567215958382, 51.8, 2.04, -19.09, 42.13, 0.9, May 01 BMO
IEX, IDEX Corporation, 9.97B, 62, Industrial Goods, Diversified Machinery, B, B+, B-, F, 22.27, 1.89, 4.0, 4.57, 30.22, 17.1, 23.2, 45.1, 19.8, 11.6, 6.3, 8.68, 13.0, -1.3, 4.3, -11.38, -21.3, -13.0, -20.71, -12.32, 5.8, -10.3, -15.6, 1.4, -1.04, 99.8, 0.4, -16.48, 162.0, 133.2, 21.62162162162163, 50.2, 1.19, -23.44, 30.44, 3.5, Apr 29 BMO
IFF, International Flavors & Fragrances Inc., 11.01B, 51, Basic Materials, Specialty Chemicals, C+, B-, B-, F, 14.26, 6.53, 2.14, 1.79, 73.64, 8.8, 12.9, 41.1, 7.4, 3.4, -3.9, 10.93, 3.8, 5.3, 55.8, -22.36, -22.24, -15.22, -23.13, -24.15, -8.3, -19.4, -22.1, 3.0, 0.34, 98.8, 0.2, 0, 130.7, 100.7, 29.791459781529277, 38.8, 14.36, -35.16, 7.64, 1.9, Feb 12 AMC
ILMN, Illumina Inc., 40.93B, 65, Healthcare, Biotechnology, C, A-, A-, F, 34.36, 2.17, 11.55, 8.7, 48.61, 28.3, 29.3, 69.6, 23.1, 13.9, 19.7, 16.45, 18.66, 9.8, 16.1, -3.24, -16.52, -5.31, -17.71, -14.48, 9.5, -1.3, -9.9, 0, -0.6, 94.4, 0.4, -3.79, 326.2, 256.4, 27.223088923556947, 54.1, 2.32, -28.3, 38.73, 6.7, Apr 29 AMC
INCY, Incyte Corporation, 17.70B, 75, Healthcare, Biotechnology, B, B+, A, D-, 19.22, 1.18, 8.2, 6.4, 27.98, 20.7, 18.6, 95.7, 19.1, 14.5, 304.4, 37.99, 31.94, 9.7, 58.9, -3.85, -10.35, 5.52, -11.74, -8.63, 8.7, 3.3, -4.6, 0, 0.26, 94.8, 0.4, -17.05, 90.2, 74.1, 21.72739541160595, 57.9, 2.3, -20.37, 23.35, 4.8, Feb 13 BMO
INTC, Intel Corporation, 246.53B, 78, Technology, Semiconductor - Broad Line, A, A, B, D, 11.05, 1.27, 3.43, 3.02, 21.71, 29.2, 30.6, 58.6, 28.0, 15.9, 6.6, 1.55, 9.07, 8.3, 40.7, -7.38, -10.67, 10.04, -9.19, -2.04, 5.9, -7.7, 0, 2.4, -1.22, 68.8, 0.05, 3.91, 63.3, 51.8, 22.2007722007722, 50.5, 1.17, -21.56, 26.81, 1.4, Apr 23 AMC
INTU, Intuit Inc., 63.44B, 59, Technology, Application Software, D+, A-, B+, F, 26.64, 3.28, 8.9, 15.77, 36.84, 22.9, 26.8, 82.3, 43.0, 25.0, 18.4, 13.05, 11.11, 12.9, 27.0, -21.13, -15.38, -13.53, -14.02, -16.3, -5.8, -16.2, -16.1, 0.9, -0.1, 90.0, 0.2, -52.03, 285.0, 218.1, 30.674002751031644, 44.0, 1.19, -26.61, 20.01, 1.7, Feb 24 AMC
IP, International Paper Company, 12.10B, 47, Consumer Goods, Packaging & Containers, B+, C+, D+, F, 10.85, 3.03, 0.54, 1.55, 7.87, 5.5, 9.5, 31.8, 16.3, 3.6, -21.8, 4.89, 3.27, -7.6, -49.6, -19.62, -33.04, -22.76, -33.81, -36.1, -2.3, -19.0, -26.7, 6.73, 1.58, 85.9, 0.3, -3.13, 42.0, 30.1, 39.534883720930225, 43.9, 2.96, -36.45, 15.54, 0.8, Apr 30 BMO
IPG, The Interpublic Group of Companies Inc., 6.10B, 51, Services, Advertising Agencies, B+, C+, C, F, 6.99, 21.51, 0.6, 2.0, 6.3, 6.4, 10.2, 14.6, 26.3, 4.0, 5.4, 7.98, 0.4, 1.6, 0.0, -33.35, -36.72, -29.97, -37.79, -31.8, -10.6, -29.6, -33.4, 7.1, 2.55, 0, 0.4, -18.8, 23.9, 14.5, 64.82758620689654, 38.9, 6.11, -42.98, 23.56, 0.9, Feb 12 BMO
IPGP, IPG Photonics Corporation, 5.86B, 47, Technology, Semiconductor Equipment & Materials, B-, B, C-, F, 21.12, 17.56, 4.46, 2.27, 30.84, 13.7, 17.8, 46.1, 7.7, 6.7, -56.0, 50.06, 1.75, -7.1, -105.1, -21.79, -29.74, -20.17, -28.98, -38.21, -9.9, -19.1, -23.5, 0, -1.05, 67.6, 16.1, -0.28, 154.6, 105.8, 46.124763705103966, 38.6, 7.81, -43.5, 4.98, 9.9, Feb 13 BMO
IR, Ingersoll Rand Inc., 9.90B, 51, Industrial Goods, Diversified Machinery, B+, B-, C-, F, 12.2, 1.99, 4.04, 2.52, 33.01, 6.5, 11.2, 37.2, 8.9, 3.5, -6.6, 18.52, 15.2, -15.0, -72.8, -25.56, -37.53, -15.04, -37.19, -17.68, 1.3, -24.7, -27.7, 9.2, 2.55, 53.5, 0.2, -38.42, 119.7, 23.7, 405.0632911392405, 41.6, 1.05, -40.86, 35.45, 2.7, Apr 29 BMO
IRM, Iron Mountain Incorporated, 6.46B, 46, Technology, Business Software & Services, C+, B, C-, F, 15.95, 2.9, 1.52, 4.22, 0, 6.3, 18.3, 57.1, 16.7, 2.0, -27.3, 13.55, 8.0, 1.7, -76.2, -34.21, -29.23, -32.79, -32.48, -40.04, -18.3, -28.1, -31.6, 11.48, 0.62, 87.7, 0.3, -6.59, 31.7, 22.2, 42.792792792792795, 33.2, 16.2, -41.28, 2.39, 0.6, Feb 13 BMO
ISRG, Intuitive Surgical Inc., 55.84B, 60, Healthcare, Medical Instruments & Supplies, C-, A-, A-, F, 31.64, 5.5, 12.47, 6.55, 47.62, 30.8, 30.7, 69.4, 18.2, 15.5, 21.5, 18.44, 7.36, 22.1, 34.6, -19.76, -21.69, -8.63, -20.88, -18.84, 0, -12.6, -13.6, 0, 0.36, 89.2, 0.6, -15.56, 638.7, 458.2, 39.393278044522056, 46.8, 1.74, -24.44, 29.74, 4.5, Apr 16 AMC
IT, Gartner Inc., 8.41B, 56, Technology, Information Technology Services, B-, B, B+, F, 21.98, 3.76, 1.98, 8.96, 20.2, 5.5, 8.7, 63.5, 25.4, 3.4, 101.8, 21.34, 9.75, 10.5, -12.0, -25.33, -39.69, -32.19, -38.94, -38.59, -6.1, -27.8, -35.3, 0, -2.85, 96.8, 2.8, -2.89, 122.6, 93.2, 31.54506437768239, 39.1, 3.15, -45.22, 22.35, 0.7, May 05 BMO
ITW, Illinois Tool Works Inc., 47.42B, 55, Industrial Goods, Diversified Machinery, C, A-, C+, F, 17.26, 4.02, 3.36, 15.03, 35.18, 17.9, 24.1, 42.0, 82.1, 16.7, 1.8, 8.78, 4.55, -3.1, 8.5, -20.18, -22.06, -5.06, -21.17, -5.68, -3.4, -15.1, -13.1, 3.0, 1.13, 82.0, 0.2, -28.4, 163.1, 137.2, 18.87755102040817, 44.6, 2.28, -25.81, 22.13, 2.9, May 01 BMO
IVZ, Invesco Ltd., 3.95B, 54, Financial, Asset Management, B+, B-, C+, F, 3.56, 7.2, 0.65, 0.38, 8.66, 9.1, 13.2, 69.1, 5.9, 1.5, -41.0, 0.22, 0.91, 38.8, 26.4, -43.78, -54.31, -47.68, -54.28, -59.15, -17.8, -42.6, -51.0, 15.09, -0.79, 88.6, 0.9, 0, 12.6, 8.0, 57.49999999999999, 35.1, 7.77, -62.94, 11.38, 0, Apr 29 BMO
JBHT, J.B. Hunt Transport Services Inc., 10.05B, 58, Services, Trucking, B, B-, B+, F, 14.46, 1.45, 1.1, 4.27, 75.91, 5.6, 8.0, 18.2, 23.5, 9.6, 6.8, 15.81, 13.14, 5.7, 40.2, -7.31, -22.67, -14.81, -22.18, -12.23, 3.8, -9.2, -14.6, 1.1, -1.02, 77.9, 2.6, -7.55, 114.2, 90.5, 26.18784530386741, 48.3, 3.89, -25.68, 20.71, 1.4, Apr 13 BMO
JKHY, Jack Henry & Associates Inc., 11.75B, 64, Technology, Information Technology Services, C, B+, B, D+, 35.81, 3.45, 7.2, 7.82, 42.03, 17.3, 22.5, 40.5, 19.4, 13.1, 5.6, 13.41, 12.0, 8.5, 6.5, -8.61, 3.61, 4.57, 3.77, 6.01, -0.4, -3.8, 2.7, 1.1, -0.97, 93.5, 0.7, -4.46, 140.6, 147.0, -4.353741496598643, 49.8, 2.99, -13.59, 22.26, 1.2, May 05 AMC
JNJ, Johnson & Johnson, 360.75B, 65, Healthcare, Drug Manufacturers - Major, B-, B+, B-, D-, 13.82, 4.2, 4.4, 5.89, 36.07, 18.4, 21.1, 66.6, 25.5, 9.8, 0.5, 8.27, 5.63, 1.7, 34.4, -7.2, -8.78, 0.87, -8.72, -2.93, 2.7, -5.2, -2.5, 2.8, 1.41, 70.9, 0.1, -3.35, 160.5, 128.8, 24.611801242236016, 50.6, 0.77, -13.82, 21.98, 1.3, Apr 14 BMO
JNPR, Juniper Networks Inc., 6.65B, 51, Technology, Communication Equipment, B, B-, C-, F, 10.5, 0, 1.5, 1.43, 41.78, 7.8, 9.6, 58.9, 7.4, 3.9, -38.4, 12.57, -3.25, 2.3, -11.2, -12.89, -20.44, -15.48, -20.18, -27.83, 0.7, -10.0, -18.6, 4.0, -0.46, 96.0, 0.2, -16.31, 22.9, 19.2, 19.270833333333332, 47.1, 4.26, -31.66, 29.34, 2.1, Apr 28 AMC
JPM, JPMorgan Chase & Co., 289.64B, 64, Financial, Money Center Banks, B+, B+, B, F, 8.14, 1.14, 3.45, 1.17, 0, 41.2, 61.5, 0, 14.8, 1.3, 20.4, 6.79, 7.12, 1.2, 35.7, -26.98, -37.98, -22.73, -37.22, -16.93, -5.6, -24.9, -27.2, 4.1, -0.54, 76.1, 0.1, -8.83, 128.2, 84.3, 52.0759193357058, 41.5, 1.0, -37.98, 13.78, 0, Apr 14 BMO
JWN, Nordstrom Inc., 2.31B, 53, Services, Apparel Stores, B, B, C+, F, 4.32, 4.19, 0.15, 2.09, 32.05, 3.2, 5.1, 36.0, 61.2, 5.1, -3.4, 45.7, 0.99, 1.2, -17.5, -59.91, -67.14, -58.61, -67.8, -70.3, -34.6, -57.4, -60.6, 0, -4.05, 65.9, 10.7, -1.13, 32.0, 13.2, 142.42424242424244, 25.7, 33.97, -71.47, 0.84, 0.9, Mar 03 AMC
K, Kellogg Company, 20.91B, 56, Consumer Goods, Processed & Packaged Goods, C+, B, C, D, 15.36, 9.13, 1.54, 7.61, 0, 7.1, 10.3, 31.6, 36.0, 5.3, -26.5, 4.78, 2.39, -2.8, 256.7, -5.0, -9.34, -1.08, -11.34, 8.22, 0.5, -4.4, -2.8, 3.7, -0.27, 91.1, 18.2, -1.91, 66.8, 61.0, 9.50819672131147, 49.2, 3.29, -13.69, 19.44, 0.7, May 07 BMO
KEY, KeyCorp, 9.41B, 61, Financial, Regional - Midwest Banks, A, B+, C, F, 4.93, 1.05, 1.8, 0.61, 4.66, 30.9, 66.2, 0, 10.8, 1.1, -5.5, 7.67, 5.59, -0.9, 0.0, -43.2, -53.21, -44.4, -53.16, -42.3, -14.0, -39.7, -45.9, 7.81, -0.74, 83.6, 0.4, -20.67, 18.6, 9.4, 97.87234042553192, 36.7, 1.68, -53.81, 27.25, 0, Apr 16 BMO
KEYS, Keysight Technologies Inc., 16.88B, 66, Technology, Scientific & Technical Instruments, B, B+, B+, F, 15.35, 2.53, 3.84, 5.04, 20.24, 15.3, 18.1, 59.4, 22.6, 10.3, 276.4, 6.96, 9.55, 8.8, 78.2, -14.48, -19.62, -11.66, -18.4, -6.93, -3.6, -9.7, -12.9, 0, 1.12, 93.0, 0.5, -16.49, 112.9, 80.8, 39.72772277227724, 46.6, 6.23, -23.86, 17.91, 3.4, Feb 24 AMC
KHC, The Kraft Heinz Company, 30.75B, 58, Consumer Goods, Food - Major Diversified, B+, C+, B-, F, 10.65, 0, 1.23, 0.58, 37.01, 7.7, 12.3, 32.8, 3.7, 1.9, 119.1, 2.89, -5.15, -5.2, 101.4, -6.84, -22.05, -7.19, -23.31, -23.6, 4.3, -6.6, -14.7, 6.49, 29.04, 0, 0.2, 0, 26.7, 23.6, 13.135593220338974, 50.3, 8.28, -27.06, 23.26, 1.0, Feb 13 BMO
KIM, Kimco Realty Corporation, 3.65B, 59, Financial, REIT - Retail, B+, B+, C+, F, 9.75, 2.11, 3.15, 0.67, 35.73, 29.1, 34.4, 70.9, 6.6, 3.1, -21.6, 7.58, 4.6, 4.2, 31.1, -57.6, -60.46, -62.12, -62.58, -57.37, -35.6, -52.4, -59.2, 14.45, 2.5, 94.1, 2.7, 0.06, 18.0, 8.3, 116.86746987951805, 24.4, 3.63, -64.55, -6.06, 0, Apr 30 BMO
KLAC, KLA Corporation, 21.86B, 65, Technology, Semiconductor Equipment & Materials, B+, A-, B-, F, 12.56, 1.47, 4.14, 7.8, 29.84, 21.6, 26.2, 56.1, 42.0, 12.4, -2.8, 4.98, 12.62, 34.8, -0.7, -17.59, -27.46, -14.58, -25.67, 6.75, -4.9, -15.2, -14.0, 2.5, -2.11, 92.0, 0.3, -6.76, 182.0, 131.6, 38.297872340425535, 44.6, 1.96, -28.22, 30.69, 2.5, May 05 AMC
KMB, Kimberly-Clark Corporation, 44.23B, 56, Consumer Goods, Personal Products, C-, B-, B, D-, 16.78, 3.61, 2.4, 0, 371.65, 11.7, 16.0, 35.0, 0, 14.2, 42.9, 5.85, 5.74, 0.3, 31.3, -12.8, -4.82, -7.52, -6.01, 6.17, -0.6, -6.1, -5.5, 3.3, 1.39, 76.5, 0.1, -7.8, 141.6, 125.6, 12.738853503184714, 48.7, 2.02, -13.37, 16.83, 0.7, Apr 22 BMO
KMI, Kinder Morgan Inc., 32.08B, 54, Basic Materials, Oil & Gas Pipelines, B-, B+, C+, F, 13.74, 0, 2.43, 0.9, 101.85, 16.5, 36.9, 55.7, 6.5, 2.9, 44.7, -4.3, -5.74, -11.3, 25.5, -33.51, -36.07, -33.32, -36.47, -32.38, -3.9, -26.5, -32.5, 7.43, -1.0, 64.3, 11.1, 0.95, 19.3, 12.7, 51.968503937007895, 43.2, 1.67, -40.43, 42.78, 0.6, Apr 22 AMC
KMX, CarMax Inc., 8.48B, 58, Services, Auto Dealerships, B+, C+, B, F, 9.24, 0.85, 0.43, 2.23, 0, 4.4, 5.8, 13.5, 24.5, 4.4, 30.7, 5.23, 11.45, 11.5, -4.2, -44.65, -43.92, -41.36, -42.74, -29.49, -18.9, -39.0, -42.8, 0, -2.18, 0, 0.2, -49.25, 97.8, 52.3, 86.9980879541109, 33.1, 9.34, -51.35, 33.55, 2.4, Apr 02 BMO
KO, The Coca-Cola Company, 195.22B, 59, Consumer Goods, Beverages - Soft Drinks, C, A-, B+, F, 18.96, 3.74, 5.24, 9.92, 59.5, 24.1, 25.0, 60.8, 48.8, 10.2, 38.0, 7.76, 5.68, 16.2, 134.0, -25.41, -20.08, -17.2, -20.6, -4.83, -4.4, -17.6, -18.0, 3.7, 0.44, 70.8, 0.7, -1.8, 57.3, 42.1, 36.104513064133, 43.0, 0.81, -26.91, 21.17, 0.8, Apr 30 BMO
KR, The Kroger Co., 25.19B, 70, Services, Grocery Stores, B+, C+, C+, C+, 12.91, 2.29, 0.21, 2.84, 37.7, 1.3, 2.2, 21.9, 19.1, 3.8, 251.2, 2.6, 6.83, 1.1, -16.9, 2.07, 10.26, 26.15, 9.0, 32.77, 1.7, 6.7, 20.6, 2.0, 0.2, 82.5, 0.7, -3.02, 34.2, 30.5, 12.131147540983616, 55.6, 3.89, -14.22, 52.66, 0.8, Mar 05 BMO
KSS, "Kohls Corporation", 1.86B, 55, Services, Department Stores, B+, B-, C+, F, 3.22, 0, 0.09, 0.33, 4.91, 3.5, 5.5, 39.2, 12.7, 4.7, -9.9, 62.22, -7.47, 0.1, 1.8, -67.94, -76.16, -74.64, -77.02, -83.51, -44.3, -65.8, -74.4, 24.08, -0.92, 0, 0.8, 0.79, 33.3, 12.9, 158.13953488372093, 23.1, 12.71, -84.57, -8.84, 1.7, Mar 03 BMO
KSU, Kansas City Southern, 12.14B, 63, Services, Railroads, A-, B+, C+, F, 13.47, 1.61, 4.23, 2.67, 13.19, 18.8, 30.9, 69.4, 11.4, 5.6, -8.9, 14.15, 13.91, 5.1, -18.2, -23.72, -22.16, -4.41, -21.0, 3.82, -2.8, -19.4, -13.6, 1.3, -0.69, 95.4, 0.5, -7.13, 167.6, 122.1, 37.26453726453727, 42.9, 3.3, -32.25, 30.3, 1.5, Apr 17 BMO
L, Loews Corporation, 10.03B, 65, Financial, Property & Casualty Insurance, A, C+, B+, F, 11.44, 0.77, 0.67, 0.51, 16.08, 6.2, 11.4, 0, 4.8, 1.1, 54.6, -1.7, 14.03, 17.8, 239.3, -31.59, -37.35, -32.11, -36.79, -31.16, -8.3, -27.1, -33.4, 0.7, -0.48, 67.9, 53.72, -0.07, 52.0, 32.6, 59.50920245398772, 40.8, 1.75, -41.67, 16.34, 0, May 11 BMO
LB, L Brands Inc., 2.93B, 42, Services, Apparel Stores, B-, C, D+, F, 4.72, 0, 0.23, 0, 9.7, 4.5, 8.8, 36.2, -58.3, 5.7, -25.7, 24.19, -4.01, -3.5, -483.9, -58.32, -41.97, -44.08, -43.98, -62.38, -28.9, -48.1, -49.1, 11.82, -3.23, 74.9, 0.1, 0, 22.2, 10.2, 117.64705882352942, 31.7, 9.15, -63.83, 26.87, 1.2, Feb 26 AMC
LDOS, Leidos Holdings Inc., 12.45B, 69, Technology, Information Technology Services, B+, C+, B+, D, 13.79, 1.98, 1.12, 3.64, 18.5, 6.0, 8.2, 14.0, 20.1, 7.1, 22.0, 14.28, 9.68, 11.6, 5.6, -21.1, -10.13, 6.83, -9.46, 39.18, 0.3, -11.8, -1.8, 1.5, 2.06, 79.0, 0.6, -3.5, 118.3, 87.1, 35.820895522388064, 47.2, 2.14, -29.57, 39.64, 1.2, Feb 18 BMO
LEG, Leggett & Platt Incorporated, 3.47B, 62, Consumer Goods, Home Furnishings & Fixtures, A-, B-, B, F, 8.75, 1.89, 0.73, 2.49, 10.83, 7.0, 10.8, 22.1, 26.7, 6.8, 9.6, 10.82, 5.2, 9.4, 67.8, -40.24, -51.91, -37.89, -52.37, -43.17, -17.4, -37.9, -43.6, 6.61, -6.12, 76.7, 1.0, -6.47, 50.2, 24.4, 105.7377049180328, 34.9, 5.9, -56.31, 9.9, 1.7, May 04 AMC
LEN, Lennar Corporation, 10.68B, 53, Industrial Goods, Residential Construction, B+, C+, C+, F, 5.7, 0.92, 0.48, 0.66, 0, 6.3, 8.4, 14.3, 9.2, 4.8, 1.5, 9.86, 6.3, 7.9, -12.1, -49.85, -40.12, -42.2, -40.1, -32.91, -22.0, -42.0, -39.8, 1.5, -2.18, 99.6, 1.6, -7.44, 52.4, 34.7, 51.00864553314119, 33.9, 4.63, -53.18, 31.47, 0, Mar 19 BMO
LH, Laboratory Corporation of America Holdings, 12.02B, 59, Healthcare, Medical Laboratories & Research, A-, B-, B-, F, 9.06, 2.04, 1.04, 1.49, 11.51, 7.1, 11.5, 28.1, 11.3, 4.7, -7.7, 7.81, 6.8, 6.0, 24.7, -39.33, -30.73, -29.45, -31.42, -25.96, -14.7, -29.6, -31.0, 0, 0.88, 94.7, 0.4, -12.43, 199.2, 116.1, 71.57622739018088, 37.6, 1.65, -40.92, 18.35, 1.1, Feb 13 BMO
LIN, Linde plc, 90.82B, 46, Basic Materials, Specialty Chemicals, C+, B-, C, F, 18.15, 3.5, 3.22, 1.79, 147.67, 8.1, 10.4, 41.0, 4.6, 2.6, -70.8, 11.7, 11.7, 22.0, -86.4, -20.16, -22.14, -10.87, -22.93, -10.21, -2.3, -15.1, -16.9, 2.3, -1.47, 83.4, 0.1, -1.2, 226.8, 160.8, 41.04477611940298, 43.7, 1.05, -27.98, 11.85, 0.9, Feb 13 BMO
LKQ, LKQ Corporation, 5.93B, 65, Consumer Goods, Auto Parts, A+, B-, B+, F, 6.83, 0.32, 0.47, 1.13, 7.43, 4.3, 7.2, 38.8, 11.1, 4.3, 13.3, 9.89, 33.5, 0.2, 259.8, -37.56, -48.3, -38.57, -48.15, -37.55, -13.8, -34.2, -38.5, 0, 2.97, 97.0, 0.6, -1.91, 37.6, 19.1, 96.8586387434555, 38.2, 4.79, -49.47, 39.07, 2.2, Feb 20 BMO
LLY, Eli Lilly and Company, 136.32B, 73, Healthcare, Drug Manufacturers - Major, D+, A, A-, C+, 18.4, 2.46, 6.11, 49.54, 97.86, 37.3, 22.5, 78.8, 295.8, 21.6, 54.1, 13.78, 11.56, 8.5, 28.7, 1.28, 7.54, 32.88, 8.18, 11.91, 6.0, 3.3, 17.3, 2.0, 2.48, 81.7, 12.0, -2.86, 146.1, 136.4, 7.111436950146619, 55.6, 1.15, -3.85, 40.27, 1.2, Apr 23 BMO
LM, Legg Mason Inc., 4.29B, 78, Financial, Asset Management, A-, B-, C+, B, 13.09, 1.81, 1.48, 1.12, 13.2, 7.9, 14.4, 85.7, 6.2, 2.9, -153.3, 2.41, 10.2, 7.0, 132.9, -1.84, 34.29, 33.85, 36.31, 70.44, 1.7, 7.4, 24.1, 3.2, -0.05, 88.4, 1.3, -26.72, 48.9, 48.7, 0.41067761806980646, 59.5, 7.8, -3.45, 76.21, 2.1, Apr 29 AMC
LMT, Lockheed Martin Corporation, 100.33B, 65, Industrial Goods, Aerospace/Defense Products & Services, B-, B, B+, D, 13.38, 1.84, 1.68, 31.86, 30.67, 10.4, 14.3, 14.0, 202.0, 13.0, 25.8, 9.4, 8.78, 10.2, 24.9, -11.96, -11.37, -6.4, -9.1, 19.07, 6.6, -8.3, -7.5, 2.7, 1.1, 81.1, 0.07, -20.41, 443.8, 338.5, 31.107828655834567, 51.3, 1.06, -20.01, 33.01, 1.2, Apr 28 BMO
LNC, Lincoln National Corporation, 4.82B, 53, Financial, Life Insurance, B+, C+, C+, F, 2.22, 0.55, 0.28, 0.24, 0, 5.1, 7.6, 0, 4.8, 0.3, -41.8, 9.69, 9.88, -4.3, 24.1, -47.71, -60.62, -57.88, -60.13, -62.1, -11.2, -46.5, -57.7, 6.8, -1.26, 84.8, 0.8, 2.24, 54.0, 23.8, 126.890756302521, 37.8, 2.58, -65.15, 46.05, 0, May 06 AMC
LNT, Alliant Energy Corporation, 11.53B, 58, Utilities, Electric Utilities, C+, B, B-, F, 18.16, 3.56, 3.16, 2.17, 0, 15.3, 21.3, 93.9, 11.4, 3.4, 7.5, 6.87, 5.65, 0.8, 27.6, -18.91, -12.51, -11.99, -14.25, 0.84, -3.8, -13.8, -11.2, 3.2, 0.52, 78.6, 0.1, 0, 54.7, 44.9, 21.826280623608028, 45.1, 1.42, -22.16, 24.59, 0.4, Feb 20 AMC
LOW, "Lowes Companies Inc.", 63.37B, 60, Services, Home Improvement Stores, B-, B, A-, F, 11.2, 0.96, 0.88, 31.99, 52.54, 5.9, 8.8, 31.8, 165.6, 10.5, 92.9, 16.36, 15.8, 2.4, 165.0, -26.86, -31.21, -22.09, -30.81, -25.97, -2.7, -21.6, -24.0, 2.6, -0.34, 78.2, 0.16, 0.81, 124.7, 80.4, 55.09950248756218, 44.0, 1.54, -34.62, 38.1, 1.0, Feb 26 BMO
LRCX, Lam Research Corporation, 34.65B, 68, Technology, Semiconductor Equipment & Materials, A-, A-, B-, F, 11.24, 1.0, 3.63, 7.25, 20.61, 21.7, 25.2, 45.2, 42.9, 16.8, -16.8, 26.63, 16.33, 2.4, -2.3, -27.97, -25.96, -3.26, -24.57, 15.16, -8.5, -22.2, -12.0, 2.0, -0.1, 90.2, 0.4, -16.48, 306.8, 223.3, 37.39364084191671, 42.1, 2.66, -35.94, 28.96, 3.3, Apr 29 AMC
LUV, Southwest Airlines Co., 18.47B, 61, Services, Regional Airlines, A, B+, C+, F, 6.83, 1.26, 0.82, 1.69, 7.14, 10.3, 13.2, 74.5, 23.3, 8.7, -2.0, 198.25, 5.95, 0.5, -21.8, -32.88, -42.56, -39.47, -41.65, -40.44, -17.6, -34.3, -39.7, 2.2, 1.31, 87.2, 0.3, 0, 59.2, 32.0, 85.00000000000001, 34.9, 2.21, -46.46, 8.06, 0.7, Apr 23 BMO
LVS, Las Vegas Sands Corp., 35.33B, 61, Services, Resorts & Casinos, B-, A-, B, F, 11.8, 0, 2.57, 5.97, 0, 19.6, 30.8, 50.3, 49.9, 11.9, 11.4, 30.97, -1.75, 1.0, 14.7, -29.66, -43.12, -28.73, -41.67, -37.24, -11.4, -29.7, -33.1, 7.85, 1.09, 40.9, 21.0, 0, 71.2, 40.3, 76.67493796526057, 36.3, 4.81, -45.79, 20.93, 1.6, Apr 29 AMC
LW, Lamb Weston Holdings Inc., 7.49B, 60, Consumer Goods, Food - Major Diversified, B-, B+, B+, F, 15.25, 1.91, 1.9, 36.14, 18.24, 12.9, 17.9, 26.9, 873.6, 15.8, 36.5, -1.09, 7.6, 11.8, 29.1, -43.38, -40.68, -32.0, -42.02, -31.76, -17.0, -37.1, -34.5, 1.8, -3.61, 88.8, 0.6, -1.2, 74.6, 51.0, 46.27450980392156, 29.4, 2.81, -48.21, 27.7, 1.7, Apr 01 BMO
LYB, LyondellBasell Industries N.V., 16.72B, 53, Basic Materials, Specialty Chemicals, B+, B-, C, F, 4.92, 2.2, 0.48, 1.9, 20.77, 9.8, 11.9, 15.7, 36.9, 11.2, -20.3, 14.04, 2.17, -7.9, 1.2, -38.96, -51.08, -45.6, -51.4, -49.3, -8.1, -32.8, -44.2, 9.15, 2.02, 72.0, 0.2, -0.29, 74.5, 45.0, 65.55555555555556, 38.8, 2.17, -53.57, 36.22, 1.8, May 01 BMO
